Ciência da Computação,2017/1,20171904**435,2023/2,SEQUÊNCIAS E SÉRIES,Sexta-feira,13:15:00,15:15:00,0.0,26.47,1,3
Ciência da Computação,2017/1,20171904**532,2023/2,SEQUÊNCIAS E SÉRIES,Sexta-feira,07:15:00,09:15:00,0.0,82.35,1,1
Ciência da Computação,2017/1,20171904**559,2023/2,TEORIA DOS GRAFOS E SEUS ALGORITMOS,Terça-feira,09:25:00,11:25:00,0.7,41.18,1,2
Ciência da Computação,2017/1,20171904**516,2023/2,TEORIA DOS GRAFOS E SEUS ALGORITMOS,Terça-feira,09:25:00,11:25:00,0.0,14.71,1,2
Ciência da Computação,2017/1,20171904**532,2023/2,TEORIA DOS GRAFOS E SEUS ALGORITMOS,Terça-feira,09:25:00,11:25:00,0.0,17.65,1,2
Ciência da Computação,2017/1,20171904**559,2023/2,TEORIA DOS GRAFOS E SEUS ALGORITMOS,Quinta-feira,09:25:00,11:25:00,0.7,41.18,2,4
Ciência da Computação,2017/1,20171904**516,2023/2,TEORIA DOS GRAFOS E SEUS ALGORITMOS,Quinta-feira,09:25:00,11:25:00,0.0,14.71,2,4
Ciência da Computação,2017/1,20171904**532,2023/2,TEORIA DOS GRAFOS E SEUS ALGORITMOS,Quinta-feira,09:25:00,11:25:00,0.0,17.65,2,4
Ciência da Computação,2017/2,20171904**818,2023/2,ÁLGEBRA LINEAR,Terça-feira,09:25:00,11:25:00,0.7,32.35,1,2
Ciência da Computação,2017/2,20171904**834,2023/2,ÁLGEBRA LINEAR,Terça-feira,07:15:00,09:15:00,0.0,100.0,1,1
Ciência da Computação,2017/2,20171904**818,2023/2,ÁLGEBRA LINEAR,Quinta-feira,09:25:00,11:25:00,0.7,32.35,2,4
Ciência da Computação,2017/2,20171904**834,2023/2,ÁLGEBRA LINEAR,Quinta-feira,07:15:00,09:15:00,0.0,100.0,2,2
Ciência da Computação,2017/2,20171904**818,2023/2,CÁLCULO II,Segunda-feira,07:15:00,09:15:00,1.3,44.12,1,1
Ciência da Computação,2017/2,20171904**834,2023/2,CÁLCULO II,Segunda-feira,07:15:00,09:15:00,0.0,11.76,1,1
Ciência da Computação,2017/2,20171904**818,2023/2,CÁLCULO II,Quarta-feira,07:15:00,09:15:00,1.3,44.12,2,2
Ciência da Computação,2017/2,20171904**834,2023/2,CÁLCULO II,Quarta-feira,07:15:00,09:15:00,0.0,11.76,2,2
Ciência da Computação,2017/2,20171904**834,2023/2,INTELIGÊNCIA ARTIFICIAL,Quarta-feira,18:30:00,20:30:00,0.9,67.65,1,5
Ciência da Computação,2017/2,20171904**834,2023/2,INTELIGÊNCIA ARTIFICIAL,Sexta-feira,18:30:00,20:30:00,0.9,67.65,2,10
Ciência da Computação,2017/2,20171904**818,2023/2,MÉTODOS NUMÉRICOS,Terça-feira,20:40:00,22:40:00,8.5,76.47,1,6
Ciência da Computação,2017/2,20171904**834,2023/2,MÉTODOS NUMÉRICOS,Terça-feira,20:40:00,22:40:00,0.0,20.59,1,6
Ciência da Computação,2017/2,20171904**818,2023/2,MÉTODOS NUMÉRICOS,Quinta-feira,20:40:00,22:40:00,8.5,76.47,2,12
Ciência da Computação,2017/2,20171904**834,2023/2,MÉTODOS NUMÉRICOS,Quinta-feira,20:40:00,22:40:00,0.0,20.59,2,12
Ciência da Computação,2017/2,20171904**818,2023/2,SEQUÊNCIAS E SÉRIES,Sexta-feira,07:15:00,09:15:00,0.0,64.71,1,1
Ciência da Computação,2017/2,20171904**834,2023/2,SEQUÊNCIAS E SÉRIES,Sexta-feira,07:15:00,09:15:00,0.0,52.94,1,1
Ciência da Computação,2017/2,20171904**818,2023/2,TÓPICOS EM PROCESSAMENTO DE IMAGENS,Terça-feira,18:30:00,20:30:00,9.3,76.47,1,5
Ciência da Computação,2017/2,20171904**818,2023/2,TÓPICOS EM PROCESSAMENTO DE IMAGENS,Sexta-feira,18:30:00,20:30:00,9.3,76.47,2,10
Ciência da Computação,2018/1,20181904**658,2023/2,ÁLGEBRA LINEAR,Terça-feira,09:25:00,11:25:00,0.0,8.82,1,2
Ciência da Computação,2018/1,20181904**658,2023/2,ÁLGEBRA LINEAR,Quinta-feira,09:25:00,11:25:00,0.0,8.82,2,4
Ciência da Computação,2018/1,20181904**658,2023/2,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Quinta-feira,13:15:00,15:15:00,0.0,8.82,1,3
Ciência da Computação,2018/1,20181904**658,2023/2,CÁLCULO I,Segunda-feira,09:25:00,11:25:00,0.0,5.88,1,2
Ciência da Computação,2018/1,20181904**658,2023/2,CÁLCULO I,Segunda-feira,09:25:00,11:25:00,0.0,5.88,2,4
Ciência da Computação,2018/1,20181904**658,2023/2,CÁLCULO I,Segunda-feira,09:25:00,11:25:00,0.0,5.88,3,6
Ciência da Computação,2018/1,20201904**309,2023/2,CÁLCULO I,Terça-feira,18:30:00,20:30:00,0.7,61.76,1,5
Ciência da Computação,2018/1,20181904**658,2023/2,CÁLCULO I,Quarta-feira,09:25:00,11:25:00,0.0,5.88,4,8
Ciência da Computação,2018/1,20181904**658,2023/2,CÁLCULO I,Quarta-feira,09:25:00,11:25:00,0.0,5.88,5,10
Ciência da Computação,2018/1,20181904**658,2023/2,CÁLCULO I,Quarta-feira,09:25:00,11:25:00,0.0,5.88,6,12
Ciência da Computação,2018/1,20201904**309,2023/2,CÁLCULO I,Quinta-feira,18:30:00,20:30:00,0.7,61.76,2,10
Ciência da Computação,2018/1,20181904**798,2023/2,CÁLCULO II,Segunda-feira,07:15:00,09:15:00,0.0,20.59,1,1
Ciência da Computação,2018/1,20181904**674,2023/2,CÁLCULO II,Segunda-feira,07:15:00,09:15:00,0.1,94.12,1,1
Ciência da Computação,2018/1,20181904**488,2023/2,CÁLCULO II,Segunda-feira,07:15:00,09:15:00,0.0,11.76,1,1
Ciência da Computação,2018/1,20181904**798,2023/2,CÁLCULO II,Quarta-feira,07:15:00,09:15:00,0.0,20.59,2,2
Ciência da Computação,2018/1,20181904**674,2023/2,CÁLCULO II,Quarta-feira,07:15:00,09:15:00,0.1,94.12,2,2
Ciência da Computação,2018/1,20181904**488,2023/2,CÁLCULO II,Quarta-feira,07:15:00,09:15:00,0.0,11.76,2,2
Ciência da Computação,2018/1,20181904**798,2023/2,COMPILADORES I,Terça-feira,09:25:00,11:25:00,6.2,70.59,1,2
Ciência da Computação,2018/1,20181904**275,2023/2,COMPILADORES I,Terça-feira,09:25:00,11:25:00,0.0,52.94,1,2
Ciência da Computação,2018/1,20181904**135,2023/2,COMPILADORES I,Terça-feira,09:25:00,11:25:00,8.1,85.29,1,2
Ciência da Computação,2018/1,20181904**100,2023/2,COMPILADORES I,Terça-feira,09:25:00,11:25:00,7.5,94.12,1,2
Ciência da Computação,2018/1,20181904**798,2023/2,COMPILADORES I,Quinta-feira,09:25:00,11:25:00,6.2,70.59,2,4
Ciência da Computação,2018/1,20181904**275,2023/2,COMPILADORES I,Quinta-feira,09:25:00,11:25:00,0.0,52.94,2,4
Ciência da Computação,2018/1,20181904**135,2023/2,COMPILADORES I,Quinta-feira,09:25:00,11:25:00,8.1,85.29,2,4
Ciência da Computação,2018/1,20181904**100,2023/2,COMPILADORES I,Quinta-feira,09:25:00,11:25:00,7.5,94.12,2,4
Ciência da Computação,2018/1,20181904**666,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,7.3,94.12,1,4
Ciência da Computação,2018/1,20181904**836,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,0.0,44.12,1,4
Ciência da Computação,2018/1,20181904**470,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,6.3,61.76,1,4
Ciência da Computação,2018/1,20181904**143,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,8.1,85.29,1,4
Ciência da Computação,2018/1,20181904**798,2023/2,COMPUTAÇÃO GRÁFICA,Quarta-feira,15:25:00,17:25:00,6.8,91.18,1,4
