ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**118,2010/1,FUNDAMENTOS DE TECNOLOGIA DA INFORMAÇÃO,Quarta-feira,19:00:00,21:00:00,5.0,76.47,1.0
FUNDAMENTOS DE TECNOLOGIA DA INFORMAÇÃO,Quarta-feira,21:00:00,23:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**215,2010/1,INTELIGÊNCIA ARTIFICIAL,Segunda-feira,19:00:00,21:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**258,2010/1,INTELIGÊNCIA ARTIFICIAL,Segunda-feira,19:00:00,21:00:00,5.2,100.0,1.0
INTELIGÊNCIA ARTIFICIAL,Quinta-feira,21:00:00,23:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**134,2010/1,INTERAÇÃO HUMANO-COMPUTADOR,Terça-feira,19:00:00,21:00:00,6.5,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**142,2010/1,INTERAÇÃO HUMANO-COMPUTADOR,Terça-feira,19:00:00,21:00:00,7.5,82.35,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**541,2010/1,INTRODUÇÃO À FILOSOFIA,Sexta-feira,18:00:00,22:00:00,9.5,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**118,2010/1,INTRODUÇÃO A SISTEMAS DIGITAIS,EAD,,,5.1,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**118,2010/1,PLANEJAMENTO ESTRATÉGICO,Quarta-feira,19:00:00,23:00:00,3.8,47.06,1.0
PLANEJAMENTO ESTRATÉGICO,Sábado,07:30:00,11:30:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**142,2010/1,PROGRAMAÇÃO PARA A WEB,Quinta-feira,19:00:00,21:00:00,5.4,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**134,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,5.1,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**142,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,5.7,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**258,2010/1,QUALIDADE DE SOFTWARE,Segunda-feira,19:00:00,21:00:00,6.9,100.0,1.0
QUALIDADE DE SOFTWARE,Quarta-feira,21:00:00,23:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**142,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,5.3,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**215,2010/1,REDES DE COMPUTADORES,Sexta-feira,19:00:00,21:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**142,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,21:00:00,23:00:00,8.6,100.0,1.0
SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,19:00:00,21:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**258,2010/1,SEGURANÇA E AUDITORIA DE SISTEMAS,Terça-feira,21:00:00,23:00:00,6.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**142,2010/1,SISTEMAS DE APOIO À DECISÃO,Sábado,13:00:00,15:00:00,5.1,88.24,1.0
SISTEMAS DE APOIO À DECISÃO,Sábado,15:00:00,17:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2004/1,20041903**215,2010/1,SISTEMAS OPERACIONAIS,Terça-feira,21:00:00,23:00:00,0.8,78.43,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,ALGORITMOS E PROGRAMAÇÃO II,Quarta-feira,21:00:00,23:00:00,2.8,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Terça-feira,21:00:00,23:00:00,5.2,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**071,2010/1,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Terça-feira,21:00:00,23:00:00,2.0,70.59,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Terça-feira,21:00:00,23:00:00,7.0,79.41,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**152,2010/1,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Terça-feira,21:00:00,23:00:00,5.4,85.29,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**160,2010/1,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Terça-feira,21:00:00,23:00:00,7.5,82.35,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Terça-feira,21:00:00,23:00:00,5.2,85.29,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**403,2010/1,ANÁLISE E PROJETO DE SOFTWARE ORIENTADO A OBJETOS,Terça-feira,21:00:00,23:00:00,8.6,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,ARQUITETURA DE COMPUTADORES I,Quinta-feira,21:00:00,23:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**268,2010/1,ARQUITETURA DE COMPUTADORES I,Quinta-feira,21:00:00,23:00:00,2.8,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,BANCO DE DADOS I,Segunda-feira,21:00:00,23:00:00,6.6,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**071,2010/1,BANCO DE DADOS I,Segunda-feira,21:00:00,23:00:00,5.9,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**268,2010/1,BANCO DE DADOS I,Segunda-feira,21:00:00,23:00:00,7.0,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,BANCO DE DADOS II,Quarta-feira,21:00:00,23:00:00,6.8,94.12,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**268,2010/1,BANCO DE DADOS II,Quarta-feira,21:00:00,23:00:00,4.3,79.41,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**195,2010/1,CÁLCULO I,Segunda-feira,19:00:00,21:00:00,2.8,100.0,1.0
CÁLCULO I,Sexta-feira,19:00:00,21:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,COMPUTAÇÃO E SOCIEDADE,Quarta-feira,19:00:00,21:00:00,0.0,11.76,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,COMPUTAÇÃO E SOCIEDADE,Quarta-feira,19:00:00,21:00:00,7.5,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**160,2010/1,COMPUTAÇÃO E SOCIEDADE,Quarta-feira,19:00:00,21:00:00,7.5,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,COMPUTAÇÃO E SOCIEDADE,Quarta-feira,19:00:00,21:00:00,6.3,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**365,2010/1,COMPUTAÇÃO E SOCIEDADE,Quarta-feira,19:00:00,21:00:00,7.0,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**403,2010/1,COMPUTAÇÃO E SOCIEDADE,Quarta-feira,19:00:00,21:00:00,6.3,94.12,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,DESAFIOS DE PROGRAMAÇÃO,Sábado,09:00:00,11:00:00,5.8,89.71,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,EMPREENDEDORISMO,Segunda-feira,19:00:00,21:00:00,6.8,91.18,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**160,2010/1,EMPREENDEDORISMO,Segunda-feira,19:00:00,21:00:00,5.1,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**357,2010/1,EMPREENDEDORISMO,Segunda-feira,19:00:00,21:00:00,6.0,97.06,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**403,2010/1,EMPREENDEDORISMO,Segunda-feira,19:00:00,21:00:00,8.8,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,ENGENHARIA DE SOFTWARE,Segunda-feira,21:00:00,23:00:00,7.9,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,ENGENHARIA DE SOFTWARE,Segunda-feira,21:00:00,23:00:00,0.0,0.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**071,2010/1,ENGENHARIA DE SOFTWARE,Segunda-feira,21:00:00,23:00:00,0.3,2.94,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**268,2010/1,ENGENHARIA DE SOFTWARE,Segunda-feira,21:00:00,23:00:00,5.8,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**101,2010/1,ESTRUTURAS DE DADOS E PROGRAMAÇÃO,Segunda-feira,21:00:00,23:00:00,2.8,98.04,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,ESTRUTURAS DE DADOS E PROGRAMAÇÃO,Terça-feira,21:00:00,23:00:00,6.1,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,ESTRUTURAS DE DADOS E PROGRAMAÇÃO,Terça-feira,21:00:00,23:00:00,3.3,82.35,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**250,2010/1,FUNDAMENTOS DE TECNOLOGIA DA INFORMAÇÃO,Segunda-feira,21:00:00,23:00:00,0.0,0.0,1.0
FUNDAMENTOS DE TECNOLOGIA DA INFORMAÇÃO,Terça-feira,21:00:00,23:00:00,,,,,,,
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**012,2010/1,INTELIGÊNCIA ARTIFICIAL,Segunda-feira,19:00:00,21:00:00,4.4,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,INTELIGÊNCIA ARTIFICIAL,Segunda-feira,19:00:00,21:00:00,0.0,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**110,2010/1,INTELIGÊNCIA ARTIFICIAL,Segunda-feira,19:00:00,21:00:00,3.6,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**152,2010/1,INTELIGÊNCIA ARTIFICIAL,Segunda-feira,19:00:00,21:00:00,5.3,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**268,2010/1,INTELIGÊNCIA ARTIFICIAL,Segunda-feira,19:00:00,21:00:00,0.1,100.0,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**055,2010/1,INTERAÇÃO HUMANO-COMPUTADOR,Terça-feira,19:00:00,21:00:00,6.4,76.47,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**128,2010/1,INTERAÇÃO HUMANO-COMPUTADOR,Terça-feira,19:00:00,21:00:00,6.3,79.41,1.0
ANÁLISE DE SISTEMAS - BACHARELADO,2005/1,20051903**160,2010/1,INTERAÇÃO HUMANO-COMPUTADOR,Terça-feira,19:00:00,21:00:00,6.5,91.18,1.0
